filename,h2-simpless-dks-celmcut,h2-simpless-dks-cpdbshc900,h2-simpless-dks-900masb50ksccdfp,h2-simpless-oss-900masb50ksbmiasm,h2-simpless-dks-blind,h2-simpless-oss-zopdbsgenetic,h2-simpless-oss-blind,h2-simpless-dks-900masb50ksbmiasm,seq-opt-symba-1,h2-simpless-oss-masginfsccdfp,h2-simpless-dks-900masginfsccdfp,h2-simpless-oss-cpdbshc900,h2-simpless-dks-zopdbsgenetic,simpless-oss-masb50kmiasmdfp,h2-simpless-oss-900masb50ksccdfp,simpless-dks-masb50kmiasmdfp,h2-simpless-oss-celmcut,Complementary1,Complementary2,DecStar,FDMS1,FDMS2,Metis1,Metis2,Planning_PDBs,Scorpion,SymbolicBidirectional,Symple_1,Symple_2
blocks-probBLOCKS-13-1.pddl,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,46.52,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,946.329,898.567,10000.0,10000.0,10000.0,10000.0,10000.0,922.884,1344.136,31.366,10000.0,10000.0
blocks-probBLOCKS-14-0.pddl,90.26,21.83,37.87,10000.0,10000.0,10000.0,10000.0,10000.0,25.07,23.15,22.86,21.1,10000.0,10000.0,30.62,10000.0,89.05,943.338,822.432,89.142,26.485,63.123,75.589,79.1,912.243,207.21699999999998,27.846,10000.0,10000.0
blocks-probBLOCKS-14-1.pddl,182.2,32.17,46.51,10000.0,10000.0,10000.0,10000.0,10000.0,59.38,35.92,40.11,33.66,10000.0,10000.0,43.0,10000.0,178.72,960.427,913.388,164.251,36.893,80.628,160.003,168.528,922.223,222.751,69.057,10000.0,10000.0
blocks-probBLOCKS-15-0.pddl,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,354.92,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,857.513,507.116,10000.0,10000.0
blocks-probBLOCKS-15-1.pddl,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,1481.163,10000.0,10000.0
blocks-probBLOCKS-16-1.pddl,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,1162.71,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
blocks-probBLOCKS-4-0.pddl,0.1,0.21,0.15,0.15,0.11,0.58,0.13,0.12,0.39,0.11,0.1,0.19,0.55,0.4,0.16,0.42,0.1,1.156,1.713,0.637,0.392,0.428,0.401,0.664,1.647,201.013,0.701,0.602,1.283
blocks-probBLOCKS-4-1.pddl,0.11,0.1,0.14,0.15,0.11,0.56,0.1,0.13,0.39,0.11,0.1,0.11,0.55,0.4,0.17,0.39,0.11,0.944,1.703,0.607,0.407,0.42,0.66,0.394,1.892,200.936,0.678,0.599,1.061
blocks-probBLOCKS-4-2.pddl,0.1,0.11,0.14,0.16,0.12,0.56,0.1,0.13,0.41,0.12,0.11,0.12,0.61,0.4,0.15,0.4,0.11,1.218,1.707,0.426,0.612,0.41,0.435,0.437,1.646,200.961,1.088,0.62,0.989
blocks-probBLOCKS-5-0.pddl,0.12,0.13,0.64,0.41,0.13,1.41,0.13,0.27,0.54,0.14,0.14,0.13,1.37,1.24,0.59,0.45,0.11,0.948,1.992,0.423,0.724,1.215,0.419,0.391,1.685,200.951,0.737,0.775,1.168
blocks-probBLOCKS-5-1.pddl,0.14,0.12,0.55,0.38,0.12,1.34,0.13,0.26,0.44,0.12,0.15,0.13,1.34,1.27,0.52,0.43,0.12,0.958,1.799,0.419,0.721,1.329,0.43,0.428,1.636,201.001,0.725,0.789,1.088
blocks-probBLOCKS-5-2.pddl,0.14,0.14,0.59,0.37,0.14,1.31,0.13,0.34,0.48,0.13,0.13,0.13,1.32,1.31,0.53,0.44,0.11,1.022,1.807,0.815,0.822,1.092,0.414,0.427,1.89,201.133,0.962,0.804,1.247
blocks-probBLOCKS-6-0.pddl,0.12,0.14,1.31,0.7,0.13,2.58,0.13,0.7,0.52,0.15,0.15,0.14,2.52,4.67,1.26,5.16,0.12,1.054,1.996,0.441,1.338,3.21,0.417,0.414,12.195,201.187,0.714,1.227,1.487
blocks-probBLOCKS-6-1.pddl,0.14,0.13,1.34,0.72,0.18,2.54,0.16,0.89,0.53,0.13,0.14,0.15,2.79,4.69,1.22,5.1,0.13,1.054,1.811,0.447,1.612,3.082,0.392,0.435,1.82,201.277,0.731,1.433,1.882
blocks-probBLOCKS-6-2.pddl,0.14,0.16,1.33,0.74,0.18,2.73,0.17,0.79,0.54,0.16,0.15,0.14,2.82,5.18,1.17,5.12,0.14,1.132,1.875,0.439,1.692,3.385,0.449,0.458,1.87,201.531,0.753,2.161,2.888
blocks-probBLOCKS-7-0.pddl,0.16,0.17,2.47,1.25,0.31,3.74,0.29,1.25,0.62,0.17,0.17,0.17,3.69,6.81,1.97,7.13,0.14,1.389,2.21,0.444,2.379,5.96,0.483,0.448,2.566,201.286,0.843,4.443,4.853
blocks-probBLOCKS-7-1.pddl,0.23,0.19,2.64,1.42,0.38,4.17,0.36,1.55,0.66,0.19,0.22,0.18,4.37,6.9,2.08,7.19,0.24,1.372,2.048,0.532,2.304,5.879,0.495,0.728,1.959,201.282,0.814,15.906,15.468
blocks-probBLOCKS-7-2.pddl,0.18,0.16,2.29,1.4,0.37,4.05,0.37,1.32,0.63,0.18,0.17,0.16,4.3,6.52,1.98,6.87,0.16,1.332,1.972,0.439,2.22,6.998,0.438,0.677,1.852,202.913,0.837,11.606,12.001
blocks-probBLOCKS-8-0.pddl,0.18,0.19,4.66,1.65,2.3,6.3,2.3,1.99,0.89,0.19,0.21,0.19,6.3,13.35,3.99,13.69,0.21,11.74,2.344,0.464,4.057,14.477,0.485,0.699,2.449,201.108,1.14,61.041,57.042
blocks-probBLOCKS-8-1.pddl,0.29,0.21,5.04,1.66,2.64,4.73,2.78,1.61,0.9,0.25,0.23,0.22,4.71,14.0,4.45,14.53,0.29,2.563,2.479,0.558,4.282,14.821,0.565,0.599,2.342,201.152,1.134,92.713,90.30799999999999
blocks-probBLOCKS-8-2.pddl,0.19,0.18,4.52,1.47,1.77,3.91,1.88,1.64,0.86,0.21,0.21,0.19,4.43,13.88,4.51,14.29,0.17,2.122,2.212,0.438,3.804,14.921,0.468,0.432,2.169,201.123,1.271,37.701,36.989
blocks-probBLOCKS-9-0.pddl,2.59,1.03,21.38,16.99,34.13,18.9,37.05,17.61,1.26,1.03,1.08,0.96,19.56,36.49,21.07,37.11,2.61,27.548,19.87,2.894,17.328,35.417,2.771,3.018,22.224,203.703,1.233,1200.906,1308.904
blocks-probBLOCKS-9-1.pddl,0.25,0.22,8.24,5.68,26.64,8.08,27.79,5.38,1.13,0.25,0.25,0.22,8.13,33.66,8.19,34.04,0.27,22.846,16.522,0.488,7.316,21.444,0.527,0.527,17.705,203.351,1.193,275.092,279.98199999999997
blocks-probBLOCKS-9-2.pddl,0.31,0.24,10.0,5.64,28.04,8.41,27.92,7.3,1.17,0.28,0.28,0.25,8.53,33.84,7.82,34.3,0.3,19.16,10.463,0.595,6.565,22.448,0.598,0.582,9.499,203.88,1.191,315.757,315.23
briefcaseworld-p01.pddl,0.1,0.09,0.11,0.09,0.1,0.09,0.07,0.1,0.26,0.09,0.08,0.1,0.09,0.09,0.09,0.09,0.1,0.855,1.754,0.416,0.364,0.383,0.422,0.4,1.58,200.858,0.702,0.499,0.938
briefcaseworld-p02.pddl,0.14,0.11,0.11,0.11,0.11,0.11,0.1,0.1,0.35,0.09,0.1,0.1,0.1,0.1,0.11,0.11,0.1,1.135,1.987,0.393,0.382,0.356,0.532,0.373,1.624,201.107,0.705,0.585,0.987
briefcaseworld-p03.pddl,0.11,0.13,3.2,0.36,0.11,0.15,0.11,0.34,0.48,0.14,0.11,0.1,0.16,4.75,2.79,5.03,0.1,1.223,1.907,1.689,2.792,5.844,0.639,0.432,1.673,200.90800000000002,0.748,0.716,1.037
briefcaseworld-p04.pddl,0.12,0.15,14.32,7.22,0.13,0.22,0.13,7.47,0.7,0.18,0.16,0.15,0.24,40.56,13.75,43.51,0.13,1.255,2.054,50.713,11.437,59.066,0.458,0.446,1.938,200.97899999999998,0.817,2.11,1.956
briefcaseworld-p05.pddl,0.2,0.26,28.87,16.46,0.28,0.54,0.26,17.12,0.93,0.41,0.4,0.25,0.55,57.1,27.44,63.49,0.2,3.999,6.024,112.759,25.664,225.947,0.483,0.524,5.94,201.179,1.106,12.678,13.702
briefcaseworld-p06.pddl,0.48,1.44,42.3,33.11,2.33,0.87,2.12,40.79,9.0,1.19,1.16,1.49,0.99,82.31,39.38,94.24,0.58,987.127,678.773,173.202,35.16,516.257,0.768,0.903,904.408,201.228,2.27,494.374,539.163
briefcaseworld-p07.pddl,12.95,15.84,66.64,171.27,17.28,12.52,13.54,184.63,33.24,12.15,15.09,11.66,16.14,102.68,59.79,105.68,13.02,991.049,924.438,356.389,55.078,868.639,10.917,16.353,927.927,201.07999999999998,79.088,10000.0,10000.0
briefcaseworld-p08.pddl,42.59,257.05,176.9,409.33,394.94,222.92,300.13,499.59,92.94,101.52,98.13,217.37,265.2,232.27,160.6,219.69,53.19,1018.58,929.54,555.409,124.996,1087.107,39.783,64.73,966.817,201.082,160.023,10000.0,10000.0
briefcaseworld-p09.pddl,570.46,10000.0,1498.98,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,1386.81,10000.0,10000.0,10000.0,10000.0,10000.0,963.12,932.269,987.741,10000.0,1177.198,10000.0,599.976,1088.318,1135.236,201.24099999999999,10000.0,10000.0,10000.0
briefcaseworld-p10.pddl,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,987.005,1134.778,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,201.907,10000.0,10000.0,10000.0
briefcaseworld-p11.pddl,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,999.175,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,201.704,10000.0,10000.0,10000.0
briefcaseworld-p12.pddl,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,1030.453,1083.03,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,201.879,10000.0,10000.0,10000.0
briefcaseworld-p13.pddl,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,1124.169,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,202.316,10000.0,10000.0,10000.0
briefcaseworld-p14.pddl,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,203.36,10000.0,10000.0,10000.0
briefcaseworld-p15.pddl,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,1152.531,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,203.591,10000.0,10000.0,10000.0
briefcaseworld-p21.pddl,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,268.628,10000.0,10000.0,10000.0
caldera-opt18-p01.pddl,0.01,0.0198156,0.198031,22.0149,0.01,0.160357,0.01,0.435896,0.17,0.187299,0.187402,0.0184725,0.160983,10000.0,4.0455,10000.0,0.01,2.045,2.474,0.833,0.947,0.893,0.56,0.562,2.207,201.164,1.244,2.185,2.568
caldera-opt18-p02.pddl,0.0113373,0.0276488,1.01223,286.628,0.0103427,0.0728075,0.0105115,1.68842,0.3,0.889585,0.88528,0.0301195,0.0725131,10000.0,19.8731,10000.0,0.0194908,2.636,2.754,24.214,1.673,2.333,0.621,0.87,2.761,201.365,1.522,4.958,5.957
caldera-opt18-p03.pddl,0.0126045,0.0321262,1.19579,371.148,0.0202748,0.0665335,0.0117311,1.95531,0.25,1.0536,1.07927,0.0323407,0.0652344,10000.0,17.9286,10000.0,0.0128249,2.458,2.773,26.007,1.49,2.658,0.574,0.65,2.846,201.389,1.604,3.912,4.252
caldera-opt18-p04.pddl,0.0113805,0.0362149,1.09944,235.064,0.0102161,0.0746428,0.01,1.68223,0.49,0.912888,0.903693,0.0395035,0.073419,10000.0,19.4063,10000.0,0.0113115,2.504,2.623,19.107,1.367,2.307,0.606,0.615,2.76,201.276,1.579,4.905,5.289
caldera-opt18-p05.pddl,0.0965306,0.434904,44.3652,945.136,0.162904,0.680942,0.147419,131.122,6.37,23.5407,23.2424,0.473903,0.685519,10000.0,63.8505,10000.0,0.0923979,85.116,79.589,153.445,35.633,99.52799999999999,1.915,1.705,85.88,205.137,8.553,1524.377,1425.525
caldera-opt18-p06.pddl,0.245658,0.707338,126.59,946.438,0.41883,1.0203,0.377762,192.844,3.44,75.71,81.3727,0.701537,1.14494,10000.0,194.722,10000.0,0.267743,12.323,25.23,604.624,99.977,282.30899999999997,2.874,2.827,24.708,210.758,9.999,232.992,217.868
caldera-opt18-p07.pddl,0.0908772,0.566358,36.5785,940.641,0.102069,0.439372,0.089864,153.215,5.5,20.8774,18.5707,0.560154,0.483827,10000.0,62.1313,10000.0,0.0919957,98.364,172.628,191.13400000000001,31.754,122.43299999999999,1.47,1.56,170.046,204.108,7.139,677.271,683.793
caldera-opt18-p08.pddl,0.0323641,0.435944,14.0099,894.368,0.0515958,0.417083,0.0475795,14.1594,1.22,6.43472,6.26638,0.399076,0.451919,10000.0,19.657,10000.0,0.0325168,15.982,9.107,63.89,11.208,19.716,1.033,1.137,9.596,203.24099999999999,4.198,152.438,155.106
caldera-opt18-p09.pddl,31.3633,17.6106,1082.36,1275.05,264.961,52.9317,236.182,1310.43,10000.0,951.665,965.747,16.26,63.8318,10000.0,1071.21,10000.0,31.6594,1166.516,1015.025,10000.0,848.015,1105.275,41.071,33.911,963.92,493.75,10000.0,10000.0,10000.0
caldera-opt18-p10.pddl,4.21119,5.0674,288.112,975.683,22.0433,6.57733,19.4979,562.127,1467.7,226.309,220.547,5.08538,6.67332,10000.0,329.55,10000.0,5.14753,964.827,943.847,10000.0,259.336,400.995,7.601,6.016,823.179,436.872,338.856,10000.0,10000.0
caldera-opt18-p11.pddl,35.4696,11.3914,753.524,1064.66,212.758,26.9731,169.504,922.303,10000.0,696.866,737.973,10.6563,34.2993,10000.0,874.998,10000.0,32.7857,1115.964,1009.889,10000.0,712.426,918.814,36.336,31.869,842.835,653.728,10000.0,10000.0,10000.0
caldera-opt18-p12.pddl,10.7273,7.81564,504.286,1067.59,107.845,18.1748,98.3475,912.848,10000.0,451.958,398.921,6.78681,24.4063,10000.0,557.556,10000.0,10.4783,10000.0,977.644,10000.0,446.142,853.326,14.63,13.425,747.97,400.538,10000.0,10000.0,10000.0
caldera-opt18-p13.pddl,992.025,112.182,10000.0,10000.0,10000.0,1597.94,10000.0,10000.0,10000.0,10000.0,10000.0,139.175,1510.96,10000.0,10000.0,10000.0,1383.28,10000.0,10000.0,10000.0,10000.0,10000.0,1402.87,496.332,10000.0,10000.0,10000.0,10000.0,10000.0
caldera-opt18-p14.pddl,10000.0,368.218,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,271.171,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,1274.482,10000.0,10000.0,10000.0,10000.0,10000.0
caldera-opt18-p15.pddl,10000.0,278.002,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,219.693,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,1203.391,10000.0,10000.0,10000.0,10000.0,10000.0
caldera-opt18-p16.pddl,10000.0,1325.74,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,1222.58,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
caldera-split-opt18-p01.pddl,0.0134161,0.38464,2.99024,176.918,0.0124977,0.125241,0.0127197,1.88089,0.57,0.869611,0.956343,0.418163,0.114951,10000.0,24.788,10000.0,0.0126811,5.068,5.065,21.594,4.239,4.704,2.319,2.325,4.35,204.528,3.039,8.696,9.403
caldera-split-opt18-p02.pddl,0.0239744,0.366654,24.159,850.656,0.0170374,0.0697695,0.0171675,4.39457,1.93,2.14703,2.08641,0.397255,0.0755732,10000.0,29.8174,10000.0,0.0190992,4.831,4.274,57.284,23.006,12.474,2.479,2.397,4.796,206.019,3.398,10.762,11.937
caldera-split-opt18-p03.pddl,0.0173666,0.253671,8.14678,859.895,0.0242614,0.106406,0.0137691,3.40506,0.38,1.5601,1.52832,0.25038,0.104359,10000.0,8.1652,10000.0,0.0158778,4.597,4.649,58.384,8.55,10.004,2.694,2.121,4.109,204.489,4.13,10.582,9.645
caldera-split-opt18-p04.pddl,0.0186917,1.33656,53.857,902.386,0.0164534,0.11452,0.017901,5.90193,0.4,2.40952,2.60704,1.33827,0.123585,10000.0,28.2165,10000.0,0.0184147,4.422,4.026,41.171,48.449,17.821,2.195,2.736,4.202,205.712,2.782,13.158,12.884
caldera-split-opt18-p05.pddl,3.05891,12.6785,10000.0,920.402,2.50154,1.85259,1.92826,924.136,2.11,40.602,45.345,12.6057,2.32405,10000.0,10000.0,10000.0,3.06582,938.861,30.0,188.408,10000.0,905.683,5.909,6.289,25.294,477.21,5.946,536.035,534.667
caldera-split-opt18-p06.pddl,9.05735,12.1565,10000.0,906.071,5.0919,2.2128,4.04133,915.532,8.25,64.0532,73.7046,11.1149,2.7604,10000.0,286.407,10000.0,8.96553,62.047,88.37,335.902,10000.0,920.21,12.092,13.074,88.92,1124.937,10.061,10000.0,10000.0
caldera-split-opt18-p07.pddl,2.03889,1.42819,76.9517,902.659,1.46467,0.699994,1.10252,950.294,3.22,27.6384,31.9159,1.41046,0.742204,10000.0,164.076,10000.0,1.88163,19.775,13.661,201.621,72.056,905.598,4.607,4.638,14.78,403.849,5.385,338.052,370.438
caldera-split-opt18-p08.pddl,0.966902,0.927356,84.1516,904.488,0.67353,0.513956,0.527424,118.956,1.47,10.829,10.7814,0.889809,0.618115,10000.0,905.9,10000.0,0.947936,9.191,9.928,85.45400000000001,85.52799999999999,226.872,3.573,3.9,9.558,242.827,4.276,137.162,136.291
caldera-split-opt18-p09.pddl,956.839,92.219,204.994,10000.0,10000.0,10000.0,10000.0,771.646,55.46,437.6,514.776,63.6135,10000.0,10000.0,179.182,10000.0,951.263,1116.809,10000.0,10000.0,167.323,973.122,944.221,1062.108,10000.0,10000.0,342.39,10000.0,10000.0
caldera-split-opt18-p10.pddl,87.3491,14.5603,103.614,1082.07,171.061,163.488,174.424,907.084,47.54,97.2757,91.7083,14.6208,134.195,10000.0,10000.0,10000.0,116.593,10000.0,10000.0,10000.0,94.065,921.61,122.754,99.305,10000.0,10000.0,164.799,10000.0,10000.0
caldera-split-opt18-p11.pddl,10000.0,250.42,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,51.69,10000.0,10000.0,188.611,10000.0,10000.0,707.015,10000.0,10000.0,10000.0,10000.0,10000.0,1055.055,1469.361,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
caldera-split-opt18-p12.pddl,1215.93,113.81,521.074,10000.0,10000.0,10000.0,10000.0,947.661,38.37,639.677,931.365,94.3396,10000.0,10000.0,10000.0,10000.0,1183.87,10000.0,10000.0,10000.0,462.582,974.787,1210.02,1422.225,10000.0,10000.0,10000.0,10000.0,10000.0
cavediving-14-adl-testing05A_easy.pddl,15.96,6.43,15.19,271.84,16.47,2.45,16.58,215.53,2.51,2.6,2.62,6.75,2.63,57.26,12.33,28.21,16.07,5.046,4.517,37.057,12.326,181.481,15.739,16.155,4.572,205.811,1.615,41.135,42.726
cavediving-14-adl-testing06A_easy.pddl,15.8,6.55,21.26,269.58,16.98,2.49,16.54,207.81,2.5,2.61,2.59,6.69,2.54,59.38,12.34,28.1,16.01,4.609,12.079,36.128,12.362,190.547,15.777,17.671,4.379,206.079,1.652,36.505,41.841
cavediving-14-adl-testing07_easy.pddl,17.13,8.93,12.16,290.38,24.39,3.61,28.05,192.11,2.81,3.48,3.17,10.38,3.37,59.58,13.75,26.77,18.17,4.165,5.967,94.176,12.643,373.094,17.13,18.324,5.975,216.522,2.234,54.085,52.544
cavediving-14-adl-testing08_easy.pddl,15.83,6.65,13.33,259.04,17.07,2.45,15.43,207.56,2.7,2.65,2.61,6.71,2.6,62.68,11.36,27.96,16.64,4.198,4.276,35.92,12.464,188.342,15.587,16.168,4.602,205.858,1.781,37.574,42.047
cavediving-14-adl-testing18A_easy.pddl,32.64,11.94,20.0,923.16,39.44,13.94,46.29,501.44,3.16,6.31,5.86,13.1,11.99,51.87,23.44,44.68,31.28,14.163,8.474,12.19,17.424,936.594,28.679,28.387,9.291,221.60399999999998,2.498,107.164,105.768
cavediving-14-adl-testing18_easy.pddl,57.54,23.28,14.56,958.59,86.62,38.18,94.03,492.89,7.09,9.58,8.94,26.66,35.59,97.63,17.3,52.9,55.09,13.813,16.34,22.882,11.268,906.932,49.792,49.385,16.818,236.535,4.765,189.943,199.745
cavediving-14-adl-testing20A_easy.pddl,28.7,8.11,23.73,822.29,30.35,8.87,27.08,809.25,3.24,4.96,4.82,8.3,8.56,65.18,20.48,44.46,28.92,18.053,22.713,35.974,15.498,527.278,27.087,29.752,24.7,207.555,3.521,94.88900000000001,89.708
childsnack-opt14-strips-child-snack_pfile01-2.pddl,6.45,7.81,22.91,123.81,8.77,12.13,7.32,10.81,304.88,7.22,8.15,6.71,13.27,19.2,19.72,18.51,5.83,10000.0,10000.0,2.471,19.57,76.561,5.144,5.971,10000.0,10000.0,14.536,10000.0,10000.0
childsnack-opt14-strips-child-snack_pfile01.pddl,4.34,6.13,18.74,121.88,6.0,9.87,5.05,8.18,215.57,4.9,5.55,4.48,10.47,15.98,19.21,14.98,3.84,10000.0,10000.0,1.616,15.4,54.56,3.73,3.976,10000.0,10000.0,13.284,10000.0,10000.0
childsnack-opt14-strips-child-snack_pfile02-2.pddl,15.57,18.65,36.54,279.94,20.41,19.82,15.98,25.66,169.87,16.54,19.82,14.89,24.47,33.54,28.5,38.48,13.11,10000.0,10000.0,6.001,28.951,156.248,10.693,13.54,10000.0,10000.0,214.774,10000.0,10000.0
childsnack-opt14-strips-child-snack_pfile02.pddl,16.54,22.76,34.82,238.42,22.32,21.28,17.43,27.27,157.91,16.96,21.55,15.72,26.98,30.68,29.55,35.8,13.72,10000.0,10000.0,4.953,29.511,126.313,12.614,15.157,10000.0,10000.0,197.38400000000001,10000.0,10000.0
childsnack-opt14-strips-child-snack_pfile03-2.pddl,209.82,215.73,215.96,451.97,226.95,181.98,176.17,232.35,10000.0,173.55,221.21,169.11,236.23,180.94,162.79,226.8,172.4,10000.0,10000.0,79.045,185.21,319.567,136.414,187.99,10000.0,10000.0,10000.0,10000.0,10000.0
childsnack-opt14-strips-child-snack_pfile03.pddl,181.58,189.94,187.47,427.69,204.13,163.26,156.84,214.12,10000.0,155.27,193.99,147.27,212.22,156.92,146.73,199.87,149.61,10000.0,10000.0,60.351,152.29,329.536,118.461,151.237,10000.0,10000.0,10000.0,10000.0,10000.0
citycar-opt14-adl-p2-2-2-1-2.pddl,0.31,0.45,37.79,901.46,0.37,0.45,0.34,36.77,2.42,4.15,4.11,0.36,0.46,63.04,26.86,62.62,0.3,924.789,932.347,87.977,18.005,486.321,0.551,0.556,905.634,201.419,1.589,44.663,45.685
citycar-opt14-adl-p2-2-2-2-1.pddl,0.28,0.49,31.15,919.6,0.49,0.47,0.47,37.26,2.66,4.21,4.18,0.46,0.5,65.96,25.76,57.91,0.31,916.121,940.767,106.673,19.284,219.976,0.571,0.589,905.306,202.036,1.985,76.049,75.643
citycar-opt14-adl-p2-2-3-1-2.pddl,0.41,0.66,61.75,903.26,0.71,0.62,0.59,37.05,3.86,8.7,8.71,0.59,0.64,87.1,42.88,88.92,0.45,943.878,974.624,170.897,32.689,460.322,0.619,0.681,912.175,203.722,2.4,159.373,161.28199999999998
citycar-opt14-adl-p2-2-3-2-1.pddl,0.41,0.64,44.08,918.79,0.62,0.67,0.56,37.72,3.58,8.97,9.21,0.59,0.71,86.94,44.86,90.02,0.39,934.348,1049.497,173.308,34.78,505.198,0.632,0.635,917.942,203.291,2.936,193.167,197.421
citycar-opt14-adl-p2-2-3-2-2.pddl,0.42,0.66,50.28,911.31,0.62,0.6,0.6,32.26,3.37,8.61,8.63,0.62,0.7,87.07,38.92,86.25,0.44,919.847,977.699,165.204,35.071,440.983,0.621,0.688,924.292,203.484,2.264,166.223,164.787
citycar-opt14-adl-p2-2-4-1-2.pddl,0.62,1.35,73.37,907.54,1.65,1.39,1.42,76.64,7.59,17.36,16.95,1.2,1.59,110.56,73.41,124.0,0.64,936.548,1104.066,230.599,51.65,369.786,1.002,0.883,946.766,210.028,8.65,841.685,790.681
citycar-opt14-adl-p2-2-4-2-1.pddl,0.61,1.41,81.98,938.13,1.72,1.25,1.46,94.53,5.58,17.64,18.74,1.2,1.46,122.55,75.07,124.56,0.64,939.359,1042.263,236.61599999999999,54.629,352.058,0.818,0.806,958.7,209.199,8.265,593.9590000000001,594.2909999999999
citycar-opt14-adl-p2-2-5-2-2.pddl,14.33,49.04,143.32,970.97,69.44,49.58,58.71,290.7,110.95,106.53,118.37,39.29,55.93,222.65,131.41,225.1,18.96,10000.0,1180.578,10000.0,100.697,975.701,15.196,14.147,10000.0,616.623,257.165,10000.0,10000.0
citycar-opt14-adl-p2-2-6-1-1.pddl,1.49,14.59,172.23,925.5,17.08,14.13,15.3,235.95,177.11,92.19,114.5,11.96,15.44,190.37,129.15,211.33,2.04,1641.576,1123.811,10000.0,101.40299999999999,536.514,1.947,2.092,1322.789,497.347,208.004,10000.0,10000.0
citycar-opt14-adl-p2-2-6-2-2.pddl,1.52,14.51,138.59,940.4,16.98,13.2,14.95,196.32,121.62,91.41,100.21,11.38,15.24,144.91,143.15,218.41,1.83,10000.0,1116.38,10000.0,107.3,481.127,1.784,1.895,10000.0,475.114,102.572,10000.0,10000.0
citycar-opt14-adl-p2-3-2-3-1.pddl,3.62,2.86,114.62,931.99,2.84,2.56,2.52,169.94,7.41,31.73,30.85,2.56,2.86,10000.0,96.77,10000.0,3.99,932.157,951.023,257.939,73.247,910.253,3.66,3.373,924.009,209.826,7.45,664.807,625.274
citycar-opt14-adl-p2-3-3-3-1.pddl,17.52,27.44,209.24,968.07,28.45,27.32,28.01,268.45,28.29,79.54,79.5,26.67,28.22,10000.0,187.69,10000.0,21.13,10000.0,1001.836,570.92,135.655,945.28,17.199,16.082,1035.763,306.287,72.137,10000.0,10000.0
